"","StudyID","CiteAuth","CiteYear","OceanBasin","OceanBasinQ","LocatName","LocatLatitude","LocatLongitude","MonthRange","YearEnd","stomachs_used","pred_life","pred_life_est","pred_age","pred_age_est","pred_flmean","pred_flmean_se","pred_flmean_est","pred_flmin","pred_flmax","pred_flest","est_note","est_ref","prey_class","prey_order","prey_family","prey_sp","prey_age_reported_1","prey_age_reported_2","prey_age_use","Include","FO","pFOuse","N","pN","Total Mass (g)","pM","maxl_use","maxl_type","gape_lmax","gape_height_limit","b_shape_r","eye_body_r","standard_total","maxtl_use"
"429","Goni2011","Goni et al.","2011.0","Mediterranean","Mediterranean","Tyrrhenian",40.658373,11.445351,"Jan",2008,"29.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","3–5+ yo","paper estimated",75,NA,NA,58.5,83.2,"measured (SIA table)",NA,NA,"Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes norvegica","none",NA,"0","Yes",0.986,3.4,0,0,0,0.1,0,"NO",7.9305,6.448,10.4618702268278,0.0467019428692065,0.826092344196988,0
"430","Goni2011","Goni et al.","2011.0","Mediterranean","Mediterranean","Tyrrhenian",40.658373,11.445351,"Jan",2008,"29.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","3–5+ yo","paper estimated",75,NA,NA,58.5,83.2,"measured (SIA table)",NA,NA,"Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis megalops","none",NA,"0","Yes",0,0,0,0,0,0,0,"NO",7.9305,6.448,NA,NA,NA,0
"431","Goni2011","Goni et al.","2011.0","Mediterranean","Mediterranean","Tyrrhenian",40.658373,11.445351,"Jan",2008,"29.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","3–5+ yo","paper estimated",75,NA,NA,58.5,83.2,"measured (SIA table)",NA,NA,"Actinopterygii","Clupeiformes","Engraulidae","Engraulis encrasicolus","juvenile",NA,"2","Yes",0,0,0,0,0,0,0,"NO",7.9305,6.448,6.72879463123401,0.0483216472803161,0.849129133329125,0
"432","Goni2011","Goni et al.","2011.0","Mediterranean","Mediterranean","Tyrrhenian",40.658373,11.445351,"Jan",2008,"29.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","3–5+ yo","paper estimated",75,NA,NA,58.5,83.2,"measured (SIA table)",NA,NA,"Cephalopoda","Oegopsida","Ommastrephidae","Illex coindetii","none",NA,"0","Yes",2.987,10.3,0,0,0,3.3,0,"NO",7.9305,6.448,7.21326775573866,0.0446798911314911,0.56136426964707,0
"433","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 1)",48,-13,"Jul–Aug",2005,"46.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–4 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Malacostraca","Amphipoda","Hyperiidae","Themisto gaudichaudii","none",NA,"0","Yes",24.978,54.3,0,0,0,27.3,0,"NO",6.95936,6.15772,6.25356215453494,0.0840376199812439,0.710987936277947,0
"434","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 1)",48,-13,"Jul–Aug",2005,"46.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–4 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes norvegica","none",NA,"0","Yes",23,50,0,0,0,32.9,0,"NO",6.95936,6.15772,10.4618702268278,0.0467019428692065,0.826092344196988,0
"435","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 1)",48,-13,"Jul–Aug",2005,"46.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–4 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis megalops","none",NA,"0","Yes",1.978,4.3,0,0,0,0.3,0,"NO",6.95936,6.15772,NA,NA,NA,0
"436","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 1)",48,-13,"Jul–Aug",2005,"46.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–4 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Myctophiformes","Myctophidae","Notoscopelus kroyeri","none",NA,"0","Yes",0,0,0,0,0,0,0,"NO",6.95936,6.15772,6.25046550160721,0.0490769331693775,0.827485536438276,0
"437","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 1)",48,-13,"Jul–Aug",2005,"46.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–4 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox saurus","none",NA,"0","Yes",12.006,26.1,0,0,0,16.5,0,"NO",6.95936,6.15772,NA,NA,NA,0
"438","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 1)",48,-13,"Jul–Aug",2005,"46.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–4 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Gadiformes","Gadidae","Micromesistius poutassou","none",NA,"0","Yes",0,0,0,0,0,0,0,"NO",6.95936,6.15772,5.85376539042061,0.0598651604979582,0.834431124928461,0
"439","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 1)",48,-13,"Jul–Aug",2005,"46.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–4 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Syngnathiformes","Syngnathidae","Entelurus aequoreus","none",NA,"0","Yes",9.982,21.7,0,0,0,9,0,"NO",6.95936,6.15772,43.6346062047949,0.011636577001968,1,0
"440","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 1)",48,-13,"Jul–Aug",2005,"46.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–4 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Beloniformes","Belonidae","Belone belone","none",NA,"0","Yes",4.002,8.7,0,0,0,5.8,0,"NO",6.95936,6.15772,16.6221510919748,0.0222358496041477,0.882398975225071,0
"441","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 1)",48,-13,"Jul–Aug",2005,"46.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–4 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Malacostraca","Decapoda","Scyllaridae","Scyllarus arctus","larva",NA,"1","Yes",0,0,0,0,0,0,0,"NO",6.95936,6.15772,3.76001132176856,0.0373931413000973,0.839270023685461,0
"442","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Aug–Oct",2004,"19.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","2–5+ yo","paper estimated",63.2,NA,NA,39.6,112,"estimated from locations in this paper",NA,"Goni (2011): mean taken as 2005 mean","Malacostraca","Amphipoda","Hyperiidae","Themisto gaudichaudii","none",NA,"0","Yes",1.995,10.5,0,0,0,0.1,0,"NO",6.95936,6.15772,6.25356215453494,0.0840376199812439,0.710987936277947,0
"443","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Aug–Oct",2004,"19.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","2–5+ yo","paper estimated",63.2,NA,NA,39.6,112,"estimated from locations in this paper",NA,"Goni (2011): mean taken as 2005 mean","Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes norvegica","none",NA,"0","Yes",14.003,73.7,0,0,0,66.7,0,"NO",6.95936,6.15772,10.4618702268278,0.0467019428692065,0.826092344196988,0
"444","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Aug–Oct",2004,"19.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","2–5+ yo","paper estimated",63.2,NA,NA,39.6,112,"estimated from locations in this paper",NA,"Goni (2011): mean taken as 2005 mean","Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis megalops","none",NA,"0","Yes",0,0,0,0,0,0,0,"NO",6.95936,6.15772,NA,NA,NA,0
"445","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Aug–Oct",2004,"19.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","2–5+ yo","paper estimated",63.2,NA,NA,39.6,112,"estimated from locations in this paper",NA,"Goni (2011): mean taken as 2005 mean","Actinopterygii","Myctophiformes","Myctophidae","Notoscopelus kroyeri","none",NA,"0","Yes",3.002,15.8,0,0,0,0.8,0,"NO",6.95936,6.15772,6.25046550160721,0.0490769331693775,0.827485536438276,0
"446","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Aug–Oct",2004,"19.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","2–5+ yo","paper estimated",63.2,NA,NA,39.6,112,"estimated from locations in this paper",NA,"Goni (2011): mean taken as 2005 mean","Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox saurus","none",NA,"0","Yes",4.997,26.3,0,0,0,18.9,0,"NO",6.95936,6.15772,NA,NA,NA,0
"447","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Aug–Oct",2004,"19.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","2–5+ yo","paper estimated",63.2,NA,NA,39.6,112,"estimated from locations in this paper",NA,"Goni (2011): mean taken as 2005 mean","Actinopterygii","Gadiformes","Gadidae","Micromesistius poutassou","none",NA,"0","Yes",1.007,5.3,0,0,0,4.4,0,"NO",6.95936,6.15772,5.85376539042061,0.0598651604979582,0.834431124928461,0
"448","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Aug–Oct",2004,"19.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","2–5+ yo","paper estimated",63.2,NA,NA,39.6,112,"estimated from locations in this paper",NA,"Goni (2011): mean taken as 2005 mean","Actinopterygii","Syngnathiformes","Syngnathidae","Entelurus aequoreus","none",NA,"0","Yes",0,0,0,0,0,0,0,"NO",6.95936,6.15772,43.6346062047949,0.011636577001968,1,0
"449","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Aug–Oct",2004,"19.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","2–5+ yo","paper estimated",63.2,NA,NA,39.6,112,"estimated from locations in this paper",NA,"Goni (2011): mean taken as 2005 mean","Actinopterygii","Beloniformes","Belonidae","Belone belone","none",NA,"0","Yes",0,0,0,0,0,0,0,"NO",6.95936,6.15772,16.6221510919748,0.0222358496041477,0.882398975225071,0
"450","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Aug–Oct",2004,"19.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","2–5+ yo","paper estimated",63.2,NA,NA,39.6,112,"estimated from locations in this paper",NA,"Goni (2011): mean taken as 2005 mean","Malacostraca","Decapoda","Scyllaridae","Scyllarus arctus","larva",NA,"1","Yes",0,0,0,0,0,0,0,"NO",6.95936,6.15772,3.76001132176856,0.0373931413000973,0.839270023685461,0
"451","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2005,"14.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Malacostraca","Amphipoda","Hyperiidae","Themisto gaudichaudii","none",NA,"0","Yes",2.996,21.4,0,0,0,14.7,0,"NO",6.95936,6.15772,6.25356215453494,0.0840376199812439,0.710987936277947,0
"452","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2005,"14.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes norvegica","none",NA,"0","Yes",2.002,14.3,0,0,0,1.5,0,"NO",6.95936,6.15772,10.4618702268278,0.0467019428692065,0.826092344196988,0
"453","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2005,"14.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis megalops","none",NA,"0","Yes",0,0,0,0,0,0,0,"NO",6.95936,6.15772,NA,NA,NA,0
"454","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2005,"14.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Myctophiformes","Myctophidae","Notoscopelus kroyeri","none",NA,"0","Yes",0,0,0,0,0,0,0,"NO",6.95936,6.15772,6.25046550160721,0.0490769331693775,0.827485536438276,0
"455","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2005,"14.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox saurus","none",NA,"0","Yes",4.998,35.7,0,0,0,26.3,0,"NO",6.95936,6.15772,NA,NA,NA,0
"456","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2005,"14.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Gadiformes","Gadidae","Micromesistius poutassou","none",NA,"0","Yes",4.004,28.6,0,0,0,7.7,0,"NO",6.95936,6.15772,5.85376539042061,0.0598651604979582,0.834431124928461,0
"457","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2005,"14.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Syngnathiformes","Syngnathidae","Entelurus aequoreus","none",NA,"0","Yes",0,0,0,0,0,0,0,"NO",6.95936,6.15772,43.6346062047949,0.011636577001968,1,0
"458","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2005,"14.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Beloniformes","Belonidae","Belone belone","none",NA,"0","Yes",0.994,7.1,0,0,0,7.1,0,"NO",6.95936,6.15772,16.6221510919748,0.0222358496041477,0.882398975225071,0
"459","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2005,"14.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Malacostraca","Decapoda","Scyllaridae","Scyllarus arctus","larva",NA,"1","Yes",0.994,7.1,0,0,0,2.5,0,"NO",6.95936,6.15772,3.76001132176856,0.0373931413000973,0.839270023685461,0
"460","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2006,"39.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",61.1,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Malacostraca","Amphipoda","Hyperiidae","Themisto gaudichaudii","none",NA,"0","Yes",1.014,2.6,0,0,0,1,0,"NO",6.78653,6.10606,6.25356215453494,0.0840376199812439,0.710987936277947,0
"461","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2006,"39.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",61.1,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes norvegica","none",NA,"0","Yes",6.006,15.4,0,0,0,14.1,0,"NO",6.78653,6.10606,10.4618702268278,0.0467019428692065,0.826092344196988,0
"462","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2006,"39.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",61.1,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis megalops","none",NA,"0","Yes",0,0,0,0,0,0,0,"NO",6.78653,6.10606,NA,NA,NA,0
"463","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2006,"39.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",61.1,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Myctophiformes","Myctophidae","Notoscopelus kroyeri","none",NA,"0","Yes",0,0,0,0,0,0,0,"NO",6.78653,6.10606,6.25046550160721,0.0490769331693775,0.827485536438276,0
"464","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2006,"39.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",61.1,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox saurus","none",NA,"0","Yes",7.995,20.5,0,0,0,15.1,0,"NO",6.78653,6.10606,NA,NA,NA,0
"465","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2006,"39.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",61.1,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Gadiformes","Gadidae","Micromesistius poutassou","none",NA,"0","Yes",10.998,28.2,0,0,0,23.8,0,"NO",6.78653,6.10606,5.85376539042061,0.0598651604979582,0.834431124928461,0
"466","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2006,"39.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",61.1,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Syngnathiformes","Syngnathidae","Entelurus aequoreus","none",NA,"0","Yes",15.99,41,0,0,0,35,0,"NO",6.78653,6.10606,43.6346062047949,0.011636577001968,1,0
"467","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2006,"39.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",61.1,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Beloniformes","Belonidae","Belone belone","none",NA,"0","Yes",1.014,2.6,0,0,0,2.6,0,"NO",6.78653,6.10606,16.6221510919748,0.0222358496041477,0.882398975225071,0
"468","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 2)",47.8,-10,"Jul",2006,"39.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",61.1,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Malacostraca","Decapoda","Scyllaridae","Scyllarus arctus","larva",NA,"1","Yes",0,0,0,0,0,0,0,"NO",6.78653,6.10606,3.76001132176856,0.0373931413000973,0.839270023685461,0
"469","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 3)",46.7,-5.6,"Aug",2005,"29.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Myctophiformes","Myctophidae","Benthosema glaciale","none",NA,"0","Yes",2.987,10.3,0,0,0,0.7,0,"NO",6.95936,6.15772,4.76479999027014,0.0736038935586767,0.769068343602686,0
"470","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 3)",46.7,-5.6,"Aug",2005,"29.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Malacostraca","Amphipoda","Hyperiidae","Themisto gaudichaudii","none",NA,"0","Yes",2.987,10.3,0,0,0,7.8,0,"NO",6.95936,6.15772,6.25356215453494,0.0840376199812439,0.710987936277947,0
"471","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 3)",46.7,-5.6,"Aug",2005,"29.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes norvegica","none",NA,"0","Yes",18.995,65.5,0,0,0,47.2,0,"NO",6.95936,6.15772,10.4618702268278,0.0467019428692065,0.826092344196988,0
"472","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 3)",46.7,-5.6,"Aug",2005,"29.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Myctophiformes","Myctophidae","Notoscopelus kroyeri","none",NA,"0","Yes",2.001,6.9,0,0,0,6.3,0,"NO",6.95936,6.15772,6.25046550160721,0.0490769331693775,0.827485536438276,0
"473","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 3)",46.7,-5.6,"Aug",2005,"29.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Cephalopoda","Oegopsida","Gonatidae","Gonatus steenstrupi","none",NA,"0","Yes",0,0,0,0,0,0,0,"NO",6.95936,6.15772,3.95210978472899,0.105027091930819,0.604021279577028,0
"474","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 3)",46.7,-5.6,"Aug",2005,"29.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Aulopiformes","Paralepididae","Arctozenus risso","none",NA,"0","Yes",0,0,0,0,0,0,0,"NO",6.95936,6.15772,13.1973470810214,0.0307084096156233,0.916094246251108,0
"475","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 3)",46.7,-5.6,"Aug",2005,"29.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox saurus","none",NA,"0","Yes",0,0,0,0,0,0,0,"NO",6.95936,6.15772,NA,NA,NA,0
"476","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 3)",46.7,-5.6,"Aug",2005,"29.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Gadiformes","Gadidae","Micromesistius poutassou","none",NA,"0","Yes",2.987,10.3,0,0,0,2.6,0,"NO",6.95936,6.15772,5.85376539042061,0.0598651604979582,0.834431124928461,0
"477","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 3)",46.7,-5.6,"Aug",2005,"29.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Actinopterygii","Syngnathiformes","Syngnathidae","Entelurus aequoreus","none",NA,"0","Yes",0.986,3.4,0,0,0,3.4,0,"NO",6.95936,6.15772,43.6346062047949,0.011636577001968,1,0
"478","Goni2011","Goni et al.","2011.0","N Atlantic","NE Atlantic","Bay of Biscay (Zone 3)",46.7,-5.6,"Aug",2005,"29.0","juvenile, adult","estimated based on reported sizes, ages and N Atl. growth curves (Santiago & Arrizabalaga 2005)","1–3 yo","paper estimated",63.2,NA,NA,39.6,112,"measured (SIA table)",NA,NA,"Cephalopoda","Oegopsida","Ommastrephidae","Todarodes sagittatus","none",NA,"0","Yes",0,0,0,0,0,0,0,"NO",6.95936,6.15772,6.73534466250394,0.045715426856833,0.474768542405368,0
